,level_0,latitude,longitude,index,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
1365,13557,28.55,65.8,6648765.0,2022-07-01,-0.38806784,1.1725535,292.66412,299.67633,-4.4330955e-07,-0.0033107388,2.3562088,300.62155,0.79998165,0.0,0.15463853,301.08035,0.0,0.0,-9.313226e-10,301.26453,301.40433,301.5905,-8284993.5,15321274.0,-5810518.0,86307.87,0.0003838595,20159660.0,34345970.0,273.15988,-0.00331297,0.0076929014
1366,13558,28.55,65.8,6648766.0,2022-08-01,-0.58652914,0.5735781,289.636,297.69708,-5.909242e-07,-0.0030666355,2.3113632,298.94388,0.79998165,0.0,0.15463853,298.62207,0.0,0.0,-9.313226e-10,298.75406,298.81482,299.2738,-7674114.5,15240221.0,-6615306.5,86382.55,0.0005944371,20241978.0,32208596.0,273.16058,-0.0030686078,0.00552476
1367,13559,28.55,65.8,6648767.0,2022-09-01,-0.34563243,0.09755206,276.74036,297.78488,-4.4330955e-07,-0.0010000159,2.9847698,295.6714,0.7999959,0.0,0.15463853,298.96033,0.0,0.0,-9.313226e-10,298.82513,298.50845,298.19592,-2507895.0,12633702.0,-6166866.0,86818.32,0.0,16762618.0,14478534.0,273.15988,-0.0010028617,3.874302e-07
1368,13632,27.55,65.8,6657490.0,2022-02-01,1.6766995,-1.1770004,268.5248,286.6939,-9.45502e-06,-0.0003502291,11.877864,283.18127,0.72717357,0.0,0.505386,287.3553,0.0,0.0,-9.313226e-10,287.29803,287.11746,287.27545,-903384.0,14834959.0,-10351494.0,86861.82,0.0,20223488.0,22798612.0,273.15988,-0.0003611967,5.3828582e-05
1369,13633,27.55,65.8,6657491.0,2022-03-01,1.2699184,-0.24297237,270.31628,294.0644,-1.0415213e-05,-0.0002711725,5.725378,289.29428,0.79994607,0.0,0.50848377,295.82413,0.0,0.0,-9.313226e-10,295.50397,294.35306,292.40192,-715348.0,17546604.0,-11762402.0,86870.02,5.736947e-07,24167702.0,25530706.0,273.15988,-0.00028615445,0.00016357191
1370,13634,27.55,65.8,6657492.0,2022-04-01,1.4411608,-0.51172256,269.0352,299.23956,-1.0193558e-05,-0.0002214138,3.8461037,294.32837,0.7999959,0.0,0.5089834,301.88846,0.0,0.0,-9.313226e-10,301.3958,299.61304,296.8041,-589831.0,19735020.0,-13184514.0,86673.88,5.736947e-07,27229310.0,27319932.0,273.16058,-0.00023587281,0.00015879981
1371,13635,27.55,65.8,6657493.0,2022-05-01,1.9145956,-1.2313942,271.5736,301.9271,-7.608207e-06,-6.7855e-05,3.9842014,296.61127,0.79998165,0.0,0.5089834,305.83276,0.0,0.0,-9.313226e-10,305.46146,303.995,300.99094,-188942.0,21071986.0,-14048329.0,86290.63,0.0,29035900.0,28570016.0,273.1613,-7.5504184e-05,3.874302e-07
1372,13636,27.55,65.8,6657494.0,2022-06-01,1.5969721,-0.22752309,276.98416,302.40314,-5.761627e-06,-0.00012101256,3.92939,297.59766,0.7999603,0.0,0.5089834,306.9607,0.0,0.0,-9.313226e-10,306.5673,305.01273,302.40433,-323526.0,20267078.0,-13149808.0,86089.57,5.736947e-07,27895336.0,30106596.0,273.15988,-0.00012940494,9.1046095e-05
1373,13637,27.55,65.8,6657495.0,2022-07-01,-1.2149178,0.75800204,293.04123,298.0853,-1.7949613e-05,-0.0021614612,3.2566948,299.4272,0.79987854,0.0,0.5089834,300.58078,0.0,0.0,-9.313226e-10,300.86096,301.07214,301.53726,-5756528.0,13239590.0,-5145098.5,86036.23,0.0003270544,18258426.0,34748680.0,273.15988,-0.0023018096,0.0058892965
1374,13638,27.55,65.8,6657496.0,2022-08-01,-0.067658186,-0.24200678,290.28067,297.02,-4.9342634e-05,-0.0028789525,3.1926289,298.24884,0.7999532,0.0,0.5089834,297.57056,0.0,0.0,-9.313226e-10,297.75903,297.99078,298.69803,-7471284.0,13829427.0,-5369182.0,86103.516,1.7788261e-05,19115940.0,32897304.0,273.16058,-0.0029874712,0.0023507997
1375,13639,27.55,65.8,6657497.0,2022-09-01,0.38198698,-0.29253817,279.50192,299.057,-3.486476e-05,-0.0005369603,2.7192516,297.43567,0.79998875,0.0,0.5089834,301.1483,0.0,0.0,-9.313226e-10,300.93085,300.24457,299.18088,-1435993.0,11938738.0,-6074773.0,86443.28,0.0,16465922.0,15147031.0,273.15988,-0.0005743229,7.0668757e-06
1376,13712,26.55,65.8,6666220.0,2022-02-01,0.53522646,-0.508826,273.32996,292.87546,-1.6989652e-06,-0.00038917956,5.9303894,289.1606,0.7999141,0.0,0.36558664,295.2453,0.0,0.0,-9.313226e-10,295.11728,294.83197,294.71863,-978312.0,16426315.0,-11328171.0,95066.05,5.736947e-07,20020116.0,25680272.0,273.15988,-0.00039109914,0.00012444519
1377,13713,26.55,65.8,6666221.0,2022-03-01,0.697253,0.05184841,274.51807,299.91434,-2.0682346e-06,-0.00017396617,3.90234,294.82666,0.7999639,0.0,0.36558664,303.62073,0.0,0.0,-9.313226e-10,303.1871,301.8551,299.71585,-440452.0,19319326.0,-12892658.0,94902.734,0.0,23870566.0,28555868.0,273.15988,-0.00017625839,6.0508028e-05
1378,13714,26.55,65.8,6666222.0,2022-04-01,1.1580429,0.8001652,276.27234,304.72208,-2.3636967e-06,-0.00019605854,3.2666607,298.80487,0.7999959,0.0,0.36558664,309.28455,0.0,0.0,-9.313226e-10,308.7501,307.03528,304.17017,-496768.0,21583178.0,-14096425.0,94575.29,5.736947e-07,26869224.0,30576010.0,273.16058,-0.0001987326,0.00011967495
1379,13715,26.55,65.8,6666223.0,2022-05-01,1.3005663,0.83170724,280.64355,306.94168,-2.1422748e-06,-9.735674e-05,3.322897,301.20697,0.79998875,0.0,0.36558664,312.53394,0.0,0.0,-9.313226e-10,312.07605,310.53217,307.55682,-249075.0,22618000.0,-14375710.0,94095.195,0.0,28257182.0,32181816.0,273.1613,-9.9502504e-05,6.1132014e-06
1380,13716,26.55,65.8,6666224.0,2022-06-01,1.2424853,1.7753909,287.66373,305.17502,-1.6251579e-06,-0.0002519351,3.6652946,301.75497,0.79997456,0.0,0.36558664,311.92963,0.0,0.0,-9.313226e-10,311.63034,310.5885,308.61432,-636124.0,21522588.0,-12015725.0,93957.33,1.1473894e-06,26862180.0,34187812.0,273.15988,-0.00025434745,0.00022273697
1381,13717,26.55,65.8,6666225.0,2022-07-01,0.120515585,1.0235338,296.91342,300.6018,-4.653586e-06,-0.003030268,2.9114494,302.6136,0.79997456,0.0,0.36558664,302.5805,0.0,0.0,-9.313226e-10,303.0546,303.70038,305.38748,-7658842.5,12741639.0,-3827376.5,93940.09,0.0017098654,16042006.0,37186696.0,273.15988,-0.003062513,0.011363091
1382,13718,26.55,65.8,6666226.0,2022-08-01,0.083866715,0.7879348,296.49707,300.15005,-7.09109e-06,-0.0034063817,2.593254,302.1089,0.79998165,0.0,0.36558664,301.46106,0.0,0.0,-9.313226e-10,301.5982,301.78702,302.46213,-8557980.0,13663711.0,-4079061.0,94005.74,8.147769e-05,17108176.0,36284252.0,273.16058,-0.0034221045,0.003431052
1383,13719,26.55,65.8,6666227.0,2022-09-01,0.14280486,1.6048071,291.99155,301.77344,-5.761627e-06,-0.0010838308,2.9555836,301.17435,0.7999959,0.0,0.36558664,305.74643,0.0,0.0,-9.313226e-10,305.49396,304.84488,303.9163,-2726475.0,12323135.0,-4830015.0,94448.91,5.736947e-07,15337682.0,17718948.0,273.15988,-0.0010902835,9.868108e-05
1384,13792,25.55,65.8,6674950.0,2022-02-01,1.1096064,0.18799376,282.4753,294.6352,-1.9279076e-05,-0.0003182122,6.002285,292.73462,0.7577319,0.0,1.0019283,296.74405,0.0,0.0,-9.313226e-10,296.6026,296.2171,295.84637,-845159.0,14636340.0,-10159656.0,99826.75,0.0,20014832.0,27604410.0,273.15988,-0.0003379602,1.5657395e-05
1385,13793,25.55,65.8,6674951.0,2022-03-01,1.7510688,0.7448058,284.0436,300.06454,-1.7063227e-05,-0.0001221681,4.315922,296.96304,0.7999923,0.0,1.0022781,303.29095,0.0,0.0,-9.313226e-10,302.91846,301.73535,299.93573,-348343.0,17095600.0,-11236624.0,99584.66,0.0,23669832.0,30032320.0,273.15988,-0.00013930863,8.024275e-06
1386,13794,25.55,65.8,6674952.0,2022-04-01,2.5824194,1.3640583,288.545,303.63943,-1.1744676e-05,-9.5657306e-05,4.6383877,299.72336,0.7999959,0.0,1.0022781,307.64285,0.0,0.0,-9.313226e-10,307.22983,305.8626,303.60233,-269120.0,19019192.0,-11549248.0,99210.42,0.0,26420658.0,32158572.0,273.16058,-0.00010769209,2.6155263e-05
1387,13795,25.55,65.8,6674953.0,2022-05-01,3.4718513,1.7947023,291.8004,304.51526,-7.1651302e-06,-6.805896e-05,5.2277966,301.27808,0.7999603,0.0,1.0022781,309.71335,0.0,0.0,-9.313226e-10,309.39456,308.2725,306.08,-187987.0,19964536.0,-11066375.0,98714.74,0.0,27603922.0,33816930.0,273.1613,-7.531373e-05,4.2058527e-06
1388,13796,25.55,65.8,6674954.0,2022-06-01,3.631949,2.3743665,295.26144,303.8636,-4.875241e-06,-7.689581e-05,5.33671,302.21475,0.7999034,0.0,1.0022781,309.81525,0.0,0.0,-9.313226e-10,309.55356,308.61877,306.9663,-205646.0,18914866.0,-8938946.0,98592.46,0.0,26023156.0,36023524.0,273.15988,-8.236058e-05,5.0965697e-05
1389,13797,25.55,65.8,6674955.0,2022-07-01,1.2697041,0.85906506,298.3464,301.9421,-3.7671765e-05,-0.0026886186,3.6161766,303.3439,0.79994607,0.0,1.0022781,303.33768,0.0,0.0,-9.313226e-10,303.6834,304.04547,305.0554,-6981149.0,11408286.0,-3137089.0,98525.984,0.0008004233,15870328.0,38275590.0,273.15988,-0.0027914862,0.00815573
1390,13798,25.55,65.8,6674956.0,2022-08-01,1.369792,0.82559204,297.90524,301.4476,-3.8853614e-05,-0.0027625768,3.2531357,302.774,0.79995674,0.0,1.0022781,302.5027,0.0,0.0,-9.313226e-10,302.57394,302.64392,303.00275,-7049396.0,11386618.0,-3279191.0,98599.84,2.0656735e-05,15780526.0,37640450.0,273.16058,-0.0028187223,0.0019165985
1391,13799,25.55,65.8,6674957.0,2022-09-01,2.6522882,1.7351592,294.655,302.0542,-2.7995324e-05,-0.00053798,4.454733,301.47696,0.7999532,0.0,1.0022781,306.3677,0.0,0.0,-9.313226e-10,306.15652,305.54095,304.55893,-1415949.0,10946447.0,-4034517.5,99106.2,0.0,15114940.0,18711334.0,273.15988,-0.00056632375,2.1383166e-05
1392,13968,29.35,65.9,6765742.0,2022-02-01,0.27482653,0.1461525,267.33362,286.4351,-2.2165477e-07,-6.309664e-05,9.328743,283.73782,0.79144067,0.0,0.49998987,288.20868,0.0,0.0,-9.313226e-10,288.1136,287.89337,288.189,-158875.0,14894344.0,-10934931.0,89590.55,0.0,19626134.0,22622266.0,273.06418,-6.3505024e-05,2.9018149e-05
1393,13969,29.35,65.9,6765743.0,2022-03-01,0.36312675,0.9083092,268.97836,294.86395,-3.6950223e-07,-9.293831e-05,6.287737,289.07986,0.7998643,0.0,0.49998987,297.07095,0.0,0.0,-9.313226e-10,296.7303,295.3555,293.20776,-234281.0,17910538.0,-12364695.0,89487.96,0.0,23824784.0,25543844.0,273.15988,-9.359792e-05,5.3828582e-05
1394,13970,29.35,65.9,6765744.0,2022-04-01,0.45056975,0.5365646,267.28815,300.00214,-5.1711686e-07,-6.289268e-05,4.14579,294.12146,0.7999923,0.0,0.49998987,303.11264,0.0,0.0,-9.313226e-10,302.586,300.45468,297.43542,-158875.0,20601320.0,-13955690.0,89248.33,0.0,27697684.0,27182494.0,273.16058,-6.3505024e-05,8.97795e-06
1395,13971,29.35,65.9,6765745.0,2022-05-01,1.0390949,-0.4483168,269.14883,302.81216,-5.909242e-07,-7.641991e-05,3.7678013,297.44263,0.79998875,0.0,0.49998987,306.68896,0.0,0.0,-9.313226e-10,306.29144,304.54202,301.3967,-192760.0,22014520.0,-14811580.0,88857.69,0.0,29613444.0,28280484.0,273.1613,-7.702783e-05,1.3411045e-06
1396,13972,29.35,65.9,6765746.0,2022-06-01,1.3245702,0.8249483,272.55408,304.81335,-5.909242e-07,-8.15182e-05,3.7834606,298.22266,0.799939,0.0,0.49998987,308.66324,0.0,0.0,-9.313226e-10,308.21643,306.1455,303.0957,-205646.0,21670248.0,-14465344.0,88564.7,0.0,29133624.0,29743294.0,273.15988,-8.2170125e-05,1.37500465e-05
1397,13973,29.35,65.9,6765747.0,2022-07-01,0.065006375,1.5961168,291.43158,303.66602,-1.0342337e-06,-0.0014086221,2.5619335,301.8341,0.7999532,0.0,0.49998987,307.41782,0.0,0.0,-9.313226e-10,307.36115,306.50586,304.86496,-3555456.0,15741783.0,-8363160.0,88480.18,1.2623146e-05,21336760.0,35253464.0,273.15988,-0.0014218772,0.002396604
1398,13974,29.35,65.9,6765748.0,2022-08-01,-0.31219828,0.47573376,288.71237,300.55212,-4.4319313e-06,-0.002130192,2.4921722,300.38257,0.79998523,0.0,0.49998987,302.2635,0.0,0.0,-9.313226e-10,302.41855,302.35278,302.80215,-5393342.0,15566036.0,-8204661.5,88593.43,0.00020369142,21287898.0,32563814.0,273.16058,-0.002156678,0.0041601285
1399,13975,29.35,65.9,6765749.0,2022-09-01,-0.20396626,0.25912428,274.6348,299.20605,-5.5399723e-06,-0.00073062524,2.9840584,296.47333,0.7999959,0.0,0.49998987,300.04156,0.0,0.0,-9.313226e-10,299.96954,299.80438,299.79065,-1841178.0,12471999.0,-6533598.0,89065.31,0.0,16949704.0,14402236.0,273.15988,-0.00073621515,3.874302e-07
1400,14024,28.65,65.9,6771853.0,2022-02-01,0.34619546,-1.0546949,265.01007,284.61182,0.0,-8.682045e-05,17.059393,281.45868,0.7049926,0.0,-1.1920929e-07,287.24066,0.0,0.0,-9.313226e-10,287.16794,287.0623,287.33325,-217100.0,16230104.0,-11097255.0,85007.93,0.0,20082184.0,21980550.0,272.84088,-8.674152e-05,1.2792647e-05
1401,14025,28.65,65.9,6771854.0,2022-03-01,0.5114368,0.16578579,267.67972,292.15448,0.0,-9.422982e-05,8.0823,286.72427,0.7989789,0.0,-1.1920929e-07,295.4703,0.0,0.0,-9.313226e-10,295.09802,293.89172,291.92926,-235712.0,19161636.0,-12308947.0,85048.14,0.0,23997344.0,24790964.0,273.15988,-9.4169285e-05,3.3788383e-05
1402,14026,28.65,65.9,6771855.0,2022-04-01,0.7330446,-0.16379547,265.95023,297.14362,0.0,-7.0370035e-05,5.6129055,291.62473,0.79998875,0.0,-1.1920929e-07,301.35916,0.0,0.0,-9.313226e-10,300.79834,298.9064,296.01978,-176056.0,21949118.0,-13775056.0,84887.29,0.0,27698564.0,26420014.0,273.16058,-7.0361886e-05,2.0429492e-05
1403,14027,28.65,65.9,6771856.0,2022-05-01,1.335072,-1.07465,268.48764,299.95245,0.0,-7.111789e-05,4.853367,294.801,0.79998165,0.0,-1.1920929e-07,305.00906,0.0,0.0,-9.313226e-10,304.55316,302.9644,299.9414,-177965.0,23325404.0,-14607992.0,84536.86,0.0,29491948.0,27544280.0,273.1613,-7.112371e-05,1.3411045e-06
1404,14028,28.65,65.9,6771857.0,2022-06-01,1.4021544,0.26620507,272.40942,301.7168,0.0,-7.5128395e-05,4.2917194,296.4375,0.79994965,0.0,-1.1920929e-07,306.81635,0.0,0.0,-9.313226e-10,306.32758,304.57724,301.76166,-187987.0,22593524.0,-14120746.0,84315.28,0.0,28541992.0,29060650.0,273.15988,-7.512327e-05,3.2521784e-06
1405,14029,28.65,65.9,6771858.0,2022-07-01,-0.47786844,1.1915431,291.943,298.3048,0.0,-0.003432009,2.4565792,299.7474,0.799971,0.0,-1.1920929e-07,299.92834,0.0,0.0,-9.313226e-10,300.14542,300.35257,300.71326,-8582320.0,15672768.0,-5817350.0,84239.78,0.0010924768,20027598.0,33735070.0,273.15988,-0.003431818,0.009404892
1406,14030,28.65,65.9,6771859.0,2022-08-01,-0.5031582,0.36308384,288.88696,296.4157,0.0,-0.003232634,2.5911198,297.85107,0.79998165,0.0,-1.1920929e-07,297.521,0.0,0.0,-9.313226e-10,297.6663,297.7666,298.26053,-8084549.0,15668355.0,-6537424.0,84302.15,0.0011263303,20126204.0,31714930.0,273.16058,-0.0032327857,0.0068741217
1407,14031,28.65,65.9,6771860.0,2022-09-01,-0.30341113,-0.14384031,276.2341,296.33713,0.0,-0.0012927903,3.1755447,294.75928,0.7999923,0.0,-1.1920929e-07,297.37384,0.0,0.0,-9.313226e-10,297.282,297.0928,297.00357,-3240949.0,13143691.0,-6032142.0,84670.63,0.0,16798714.0,14194562.0,273.15988,-0.0012959819,3.874302e-07
1408,14032,28.55,65.9,6772726.0,2022-02-01,0.4569993,-1.1763567,264.20526,284.07455,-7.4040145e-08,-6.996235e-05,18.443933,281.0823,0.69165134,0.0,0.14994192,286.81186,0.0,0.0,-9.313226e-10,286.75354,286.69138,287.03857,-175102.0,16053554.0,-10919628.0,83949.266,0.0,20146014.0,21960338.0,272.89264,-6.9980975e-05,1.0885298e-05
1409,14033,28.55,65.9,6772727.0,2022-03-01,0.57016075,-0.050823927,267.01025,291.50165,-7.4040145e-08,-9.511341e-05,8.351378,286.2458,0.79857713,0.0,0.14994192,294.9764,0.0,0.0,-9.313226e-10,294.61618,293.42102,291.48044,-238099.0,18963016.0,-12100167.0,84015.734,0.0,24026838.0,24757614.0,273.15988,-9.512156e-05,4.237704e-05
1410,14034,28.55,65.9,6772728.0,2022-04-01,0.8307749,-0.3305173,265.33347,296.3822,-1.4784746e-07,-6.819493e-05,5.8008327,291.09384,0.79998523,0.0,0.14994192,300.80438,0.0,0.0,-9.313226e-10,300.26105,298.39578,295.52448,-170806.0,21753708.0,-13521186.0,83875.41,0.0,27715732.0,26377570.0,273.16058,-6.826641e-05,2.233684e-05
1411,14035,28.55,65.9,6772729.0,2022-05-01,1.4910976,-1.1090887,267.9597,299.15637,-1.4784746e-07,-6.860262e-05,5.079733,294.1605,0.79998165,0.0,0.14994192,304.3977,0.0,0.0,-9.313226e-10,303.95685,302.38333,299.36563,-171761.0,23180152.0,-14318869.0,83536.47,0.0,29485346.0,27496278.0,273.1613,-6.883778e-05,1.3411045e-06
1412,14036,28.55,65.9,6772730.0,2022-06-01,1.4876685,0.18928123,271.99515,300.90106,-1.4784746e-07,-7.254537e-05,4.3792763,295.9959,0.79995674,0.0,0.14994192,306.21204,0.0,0.0,-9.313226e-10,305.73248,303.96918,301.13943,-181783.0,22433024.0,-13823699.0,83326.375,0.0,28476402.0,29023258.0,273.15988,-7.264735e-05,3.2521784e-06
1413,14037,28.55,65.9,6772731.0,2022-07-01,-0.6165339,0.9836235,291.4037,297.64853,-6.649643e-07,-0.0033905432,2.5284767,299.15237,0.79997456,0.0,0.14994192,299.40894,0.0,0.0,-9.313226e-10,299.619,299.81378,300.15335,-8488302.0,15488193.0,-5632890.5,83248.414,0.0010482967,19904782.0,33652204.0,273.15988,-0.0033941066,0.009444019
1414,14038,28.55,65.9,6772732.0,2022-08-01,-0.5586673,0.31094313,288.37143,295.682,-8.1257895e-07,-0.0032210778,2.6345425,297.34958,0.79998165,0.0,0.14994192,296.96625,0.0,0.0,-9.313226e-10,297.11456,297.22778,297.73123,-8063072.5,15458902.0,-6296397.0,83302.58,0.0011670683,19986220.0,31678044.0,273.16058,-0.003224215,0.0069666877
1415,14039,28.55,65.9,6772733.0,2022-09-01,-0.22346938,-0.15349603,275.86322,295.66928,-6.649643e-07,-0.0012832737,3.2780514,294.2423,0.7999959,0.0,0.14994192,297.0101,0.0,0.0,-9.313226e-10,296.9098,296.70074,296.5638,-3219473.0,13067454.0,-5920373.5,83721.94,0.0,16777144.0,14205679.0,273.15988,-0.001287411,3.874302e-07
1416,14112,27.55,65.9,6781456.0,2022-02-01,1.6083311,-1.1789316,268.25723,286.0746,-1.2187986e-05,-0.0003767399,12.228092,283.0348,0.7256054,0.0,0.5092832,286.84723,0.0,0.0,-9.313226e-10,286.81137,286.65732,286.86743,-977834.0,14416054.0,-10062098.0,85963.19,0.0,20185192.0,22855710.0,273.15988,-0.00039109914,5.7645142e-05
1417,14113,27.55,65.9,6781457.0,2022-03-01,1.1792607,-0.27773285,269.59927,293.40927,-1.3517449e-05,-0.00025975239,5.748869,288.97028,0.79994607,0.0,0.5118313,295.38965,0.0,0.0,-9.313226e-10,295.08237,293.91754,291.9746,-696735.0,17170634.0,-11481477.0,85996.016,5.736947e-07,24140850.0,25597404.0,273.15988,-0.0002787267,0.00015021116
1418,14114,27.55,65.9,6781458.0,2022-04-01,1.3687203,-0.5133319,268.23657,298.43423,-1.3221987e-05,-0.00021917047,3.9279652,293.88248,0.7999959,0.0,0.51228094,301.3648,0.0,0.0,-9.313226e-10,300.90555,299.15994,296.40515,-595558.0,19376304.0,-12859592.0,85816.29,5.736947e-07,27213022.0,27364902.0,273.16058,-0.00023796782,0.00015784614
1419,14115,27.55,65.9,6781459.0,2022-05-01,1.8367971,-1.1515738,270.9961,301.22345,-9.971904e-06,-6.5136e-05,3.9642696,296.2755,0.799971,0.0,0.51228094,305.4096,0.0,0.0,-9.313226e-10,305.0543,303.57947,300.57498,-187987.0,20750184.0,-13732152.0,85442.88,0.0,29017412.0,28651872.0,273.1613,-7.512327e-05,3.874302e-07
1420,14116,27.55,65.9,6781460.0,2022-06-01,1.4643075,-0.1602552,276.68558,301.73184,-7.386552e-06,-0.00011414685,3.8795605,297.29504,0.7999639,0.0,0.51228094,306.54745,0.0,0.0,-9.313226e-10,306.17578,304.62653,302.028,-311595.0,19963734.0,-12825706.0,85248.38,5.736947e-07,27862760.0,30205128.0,273.15988,-0.00012464309,8.436665e-05
1421,14117,27.55,65.9,6781461.0,2022-07-01,-1.1866275,0.62024736,292.64554,297.74097,-2.179062e-05,-0.0020982432,3.3015423,299.14276,0.7998892,0.0,0.51228094,300.32602,0.0,0.0,-9.313226e-10,300.6092,300.79865,301.21198,-5671101.0,12983191.0,-4895873.5,85191.76,0.00034484267,18142652.0,34862372.0,273.15988,-0.002267717,0.005769057
1422,14118,27.55,65.9,6781462.0,2022-08-01,-0.104307055,-0.30927467,290.15152,296.5324,-6.19737e-05,-0.0027774638,3.1990356,298.06546,0.7999639,0.0,0.51228094,297.36676,0.0,0.0,-9.313226e-10,297.55786,297.78653,298.4589,-7295656.5,13475926.0,-5073501.0,85251.664,1.893565e-05,18894958.0,33087798.0,273.16058,-0.0029171908,0.0025053937
1423,14119,27.55,65.9,6781463.0,2022-09-01,0.22553277,-0.23878813,279.691,298.3083,-4.4024317e-05,-0.0006160169,2.6551857,297.17316,0.79998875,0.0,0.51228094,300.45764,0.0,0.0,-9.313226e-10,300.2755,299.64355,298.6799,-1655051.0,11668296.0,-5788383.0,85657.9,0.0,16407815.0,15229393.0,273.15988,-0.00066174474,1.0885298e-05
1424,14192,26.55,65.9,6790186.0,2022-02-01,0.4473549,-0.5664383,273.34235,292.2631,-3.9888546e-06,-0.00041772972,6.304821,288.84198,0.79988563,0.0,0.49664223,294.84335,0.0,0.0,-9.313226e-10,294.72217,294.4364,294.33664,-1056581.0,16350078.0,-11112558.0,94155.92,5.736947e-07,19957166.0,25695430.0,273.15988,-0.00042252522,0.0001416225
1425,14193,26.55,65.9,6790187.0,2022-03-01,0.57016075,0.029318571,274.16577,299.33316,-4.949048e-06,-0.00017954037,4.0183697,294.44653,0.7999603,0.0,0.49684215,303.2655,0.0,0.0,-9.313226e-10,302.83414,301.48767,299.3475,-462406.0,19285220.0,-12692076.0,94015.59,0.0,23840192.0,28565468.0,273.15988,-0.00018482888,6.337091e-05
1426,14194,26.55,65.9,6790188.0,2022-04-01,1.007161,0.75800204,275.794,304.09586,-5.6137796e-06,-0.00018694974,3.3641834,298.43384,0.7999959,0.0,0.49684215,308.9406,0.0,0.0,-9.313226e-10,308.4116,306.689,303.81995,-483405.0,21533422.0,-13876987.0,93703.734,5.736947e-07,26857778.0,30599758.0,273.16058,-0.00019320939,0.00011013262
1427,14195,26.55,65.9,6790189.0,2022-05-01,1.129324,0.8693645,280.6074,306.28885,-5.170703e-06,-9.477371e-05,3.362049,300.9589,0.79998875,0.0,0.49684215,312.17587,0.0,0.0,-9.313226e-10,311.7231,310.17294,307.19528,-250030.0,22553800.0,-14110636.0,93235.13,0.0,28195994.0,32238914.0,273.1613,-0.00010007387,8.024275e-06
1428,14196,26.55,65.9,6790190.0,2022-06-01,1.1076775,1.7679884,287.5945,304.7244,-3.9888546e-06,-0.0002542464,3.699463,301.53043,0.79997456,0.0,0.49684215,311.6749,0.0,0.0,-9.313226e-10,311.37616,310.3138,308.31848,-649487.0,21456784.0,-11817056.0,93097.266,1.1473894e-06,26792188.0,34239350.0,273.15988,-0.00025968067,0.00022846274
1429,14197,26.55,65.9,6790191.0,2022-07-01,0.08901036,0.9572313,296.53635,300.2159,-9.824289e-06,-0.0030439994,2.9719563,302.37354,0.7999674,0.0,0.49684215,302.2734,0.0,0.0,-9.313226e-10,302.75946,303.41162,305.09958,-7761451.0,12721576.0,-3650842.0,93071.82,0.0014574025,16023078.0,37199836.0,273.15988,-0.0031034623,0.010876404
1430,14198,26.55,65.9,6790192.0,2022-08-01,0.08772445,0.70006776,296.2109,299.74335,-1.4994759e-05,-0.0033237904,2.6174564,301.82233,0.79997456,0.0,0.49684215,301.18225,0.0,0.0,-9.313226e-10,301.32837,301.5229,302.20483,-8400488.0,13372403.0,-3888589.5,93135.836,6.3689426e-05,16809720.0,36333264.0,273.16058,-0.0033590617,0.0035808757
1431,14199,26.55,65.9,6790193.0,2022-09-01,0.0069254637,1.4046121,291.97192,301.15875,-1.2557255e-05,-0.0012190359,2.934229,300.97226,0.7999959,0.0,0.49684215,305.0473,0.0,0.0,-9.313226e-10,304.8254,304.2333,303.4085,-3082980.0,12281004.0,-4620414.5,93565.86,1.1473894e-06,15295864.0,17723496.0,273.15988,-0.0012327489,0.00013303384
